LBA, Entropy #1,Entropy #2,Class,Name
6417984,0.512584061,0.498656053,1,Benign
6417992,0.511791212,0.497315191,1,Benign
6418000,0.511462235,0.495173961,1,Benign
6418008,0.510622013,0.496323557,1,Benign
6418016,0.513904662,0.500528951,1,Benign
6418024,0.513412559,0.497298506,1,Benign
6418032,0.512972717,0.497799968,1,Benign
6418040,0.51242767,0.494538677,1,Benign
127109632,0.044110688,0.030068329,1,Benign
127109640,0,0,1,Benign
127109648,0,0,1,Benign
127109656,0,0,1,Benign
127572768,0.722766797,0.549281036,1,Benign
127572776,0.335209345,0.217004645,1,Benign
127572784,0.638994317,0.624428814,1,Benign
127572792,0.648452226,0.625971904,1,Benign
127572800,0.649130758,0.634501077,1,Benign
127572808,0.649456429,0.625612955,1,Benign
127572816,0.645518656,0.62906296,1,Benign
127572824,0.642421745,0.624335409,1,Benign
127572832,0.643057588,0.624146697,1,Benign
127572840,0.64278058,0.627168763,1,Benign
127572848,0.643093815,0.624001013,1,Benign
127572856,0.648865667,0.629412676,1,Benign
127572864,0.639188968,0.620617729,1,Benign
127572872,0.644594028,0.621567459,1,Benign
127572880,0.637298608,0.62198675,1,Benign
127572888,0.63869728,0.622539412,1,Benign
127572896,0.639185418,0.620975388,1,Benign
127572904,0.646864373,0.6281747,1,Benign
127572912,0.638479331,0.628082356,1,Benign
127572920,0.634777193,0.628303797,1,Benign
127572928,0.635640909,0.628443762,1,Benign
127572936,0.634265043,0.627523435,1,Benign
127572944,0.63464308,0.627862702,1,Benign
127572952,0.633713633,0.626713092,1,Benign
127572960,0.637475586,0.630743529,1,Benign
127572968,0.637227274,0.630423219,1,Benign
127572976,0.637334496,0.629975432,1,Benign
127572984,0.636359657,0.629334108,1,Benign
127572992,0.637615617,0.630573475,1,Benign
127573000,0.636961155,0.629930377,1,Benign
127573008,0.636990388,0.629834704,1,Benign
127573016,0.637803351,0.631124846,1,Benign
127573024,0.635963548,0.62975821,1,Benign
127573032,0.619606354,0.581495281,1,Benign
127573040,0.617920894,0.583795739,1,Benign
127573048,0.612221102,0.578013446,1,Benign
127573056,0.387080028,0.346411953,1,Benign
127573064,0.745687536,0.701410791,1,Benign
127573072,0.305140595,0.192597786,1,Benign
127573080,0.980212847,0.858236732,1,Benign
6248016,0.511872511,0.4956173,1,Benign
6248024,0.510404788,0.4951073,1,Benign
6248032,0.513922826,0.499037829,1,Benign
6248040,0.50837047,0.49277732,1,Benign
6248048,0.507964479,0.494460514,1,Benign
6248056,0.513977704,0.498249296,1,Benign
6248064,0.512481614,0.496625305,1,Benign
6248072,0.510800917,0.49633144,1,Benign
6248080,0.516627908,0.499554873,1,Benign
6248088,0.514071066,0.499795255,1,Benign
6248096,0.50913433,0.493480674,1,Benign
6248104,0.508664611,0.494623604,1,Benign
6248112,0.500686945,0.481304587,1,Benign
6248120,0.499904221,0.480854446,1,Benign
6248128,0.510299427,0.489247902,1,Benign
6248136,0.512340102,0.49528495,1,Benign
6248144,0.517800563,0.499612138,1,Benign
6248152,0.511491104,0.494057791,1,Benign
6248160,0.509659605,0.491345121,1,Benign
6248168,0.512909116,0.49510415,1,Benign
6248176,0.512242804,0.493711148,1,Benign
6248184,0.511274502,0.490400144,1,Benign
6248192,0.508825552,0.489708567,1,Benign
6248200,0.515057129,0.498037332,1,Benign
6248208,0.518715877,0.498771261,1,Benign
6248216,0.51211773,0.494882827,1,Benign
6248224,0.517880475,0.498789816,1,Benign
6248232,0.511846443,0.495572387,1,Benign
6248240,0.514572069,0.497948466,1,Benign
6248248,0.513239056,0.493049996,1,Benign
47821912,0.512379409,0.491797484,1,Benign
47821920,0.506494731,0.486400082,1,Benign
127109632,0.071110589,0.050209803,1,Benign
127109640,0,0,1,Benign
127109648,0,0,1,Benign
127109656,0,0,1,Benign
127573088,0.343839666,0.221640586,1,Benign
127573096,0.638441614,0.631742493,1,Benign
127573104,0.638370701,0.631840039,1,Benign
127573112,0.638115706,0.625171222,1,Benign
127573120,0.634773072,0.628087564,1,Benign
127573128,0.635974038,0.629217539,1,Benign
127573136,0.634753386,0.628661201,1,Benign
127573144,0.633383146,0.626630913,1,Benign
127573152,0.634970237,0.627396064,1,Benign
127573160,0.634491689,0.627556391,1,Benign
127573168,0.638003184,0.631681894,1,Benign
127573176,0.637125795,0.630194416,1,Benign
127573184,0.638342099,0.631142528,1,Benign
127573192,0.635602219,0.628976553,1,Benign
127573200,0.635701334,0.629038379,1,Benign
127573208,0.637807826,0.630694588,1,Benign
127573216,0.635873104,0.62948349,1,Benign
127573224,0.638807939,0.632466895,1,Benign
127573232,0.637126863,0.630353778,1,Benign
127573240,0.638736926,0.632526362,1,Benign
127573248,0.63919639,0.63222776,1,Benign
127573256,0.639936579,0.633150754,1,Benign
127573264,0.640009004,0.62652971,1,Benign
127573272,0.637629158,0.630589368,1,Benign
127573280,0.634340324,0.628754881,1,Benign
127573288,0.633921594,0.62622852,1,Benign
127573296,0.635722396,0.628407805,1,Benign
127573304,0.632902606,0.626168331,1,Benign
127573312,0.636447189,0.630063197,1,Benign
127573320,0.638907052,0.63131215,1,Benign
127573328,0.637421438,0.631609108,1,Benign
127573336,0.636216234,0.628238337,1,Benign
6339856,0.512561674,0.495343958,1,Benign
6339864,0.506728546,0.487973173,1,Benign
6339872,0.517048179,0.497088055,1,Benign
6339880,0.507261066,0.486135232,1,Benign
6339888,0.518153008,0.500843463,1,Benign
6339896,0.520000009,0.505306429,1,Benign
6339904,0.519664364,0.503639487,1,Benign
6339912,0.515979679,0.497956633,1,Benign
6339920,0.511617787,0.493203024,1,Benign
6339928,0.512375861,0.496024624,1,Benign
6339936,0.511033765,0.493718582,1,Benign
6339944,0.513236503,0.494494977,1,Benign
6339952,0.516030858,0.497843849,1,Benign
6339960,0.508733592,0.48976895,1,Benign
6339968,0.515170627,0.495153954,1,Benign
6339976,0.510528197,0.492853592,1,Benign
6339984,0.506317432,0.489585813,1,Benign
6339992,0.508999248,0.492603755,1,Benign
6340000,0.507928868,0.490910168,1,Benign
6340008,0.510013477,0.493419631,1,Benign
6340016,0.520790643,0.502238738,1,Benign
6340024,0.51407803,0.496702036,1,Benign
6340032,0.521087076,0.504538071,1,Benign
6340040,0.512444804,0.495449018,1,Benign
6340048,0.518415995,0.503798236,1,Benign
6340056,0.520088909,0.507178096,1,Benign
6340064,0.515618502,0.502404999,1,Benign
6340072,0.518335981,0.50410853,1,Benign
6340080,0.519088161,0.505598471,1,Benign
6340088,0.523692731,0.509938044,1,Benign
6340096,0.523013277,0.507064403,1,Benign
47868256,0.521627812,0.507186777,1,Benign
127109632,0.091021692,0.065517988,1,Benign
127109640,0,0,1,Benign
127109648,0,0,1,Benign
127109656,0,0,1,Benign
6349224,0.523709711,0.507269703,1,Benign
6349232,0.52095238,0.506759315,1,Benign
6349240,0.524929347,0.511520587,1,Benign
6349248,0.521174815,0.508147092,1,Benign
6349256,0.525585289,0.511573853,1,Benign
6349264,0.521532892,0.506713748,1,Benign
6349272,0.521204621,0.506014625,1,Benign
6349280,0.518405129,0.505148165,1,Benign
6349288,0.521755548,0.50770977,1,Benign
6349296,0.526018226,0.508336498,1,Benign
6349304,0.516758115,0.500811223,1,Benign
6349312,0.510806467,0.494831176,1,Benign
6349320,0.516735552,0.501306644,1,Benign
6349328,0.515523573,0.499376145,1,Benign
6349336,0.515824138,0.496893413,1,Benign
6349344,0.506354944,0.489435244,1,Benign
6349352,0.509593606,0.493884514,1,Benign
6349360,0.511217577,0.493167169,1,Benign
6349368,0.513669971,0.497467254,1,Benign
6349376,0.521341316,0.503725252,1,Benign
6349384,0.522357934,0.501950182,1,Benign
6349392,0.507184248,0.489134479,1,Benign
6349400,0.517463963,0.4971439,1,Benign
6349408,0.520200411,0.5038413,1,Benign
6349416,0.522819961,0.506181841,1,Benign
6349424,0.52495383,0.510739207,1,Benign
6349432,0.519948296,0.504851625,1,Benign
6349440,0.517777434,0.500761178,1,Benign
6349448,0.517442735,0.503167473,1,Benign
6349456,0.520198658,0.50405141,1,Benign
6349464,0.524984015,0.507782344,1,Benign
127573344,0.562167534,0.526841183,1,Benign
127573352,0.584159652,0.542176801,1,Benign
127573360,0.47047437,0.430221389,1,Benign
127573368,0.551325435,0.511909035,1,Benign
127573376,0,0,1,Benign
127573384,0.635885422,0.629821788,1,Benign
127573392,0.636537757,0.629621308,1,Benign
127573400,0.636922963,0.629390027,1,Benign
127573408,0.63721842,0.62993831,1,Benign
127573416,0.636193864,0.628967124,1,Benign
127573424,0.637106851,0.630350317,1,Benign
127573432,0.637514146,0.631139963,1,Benign
127573440,0.638617101,0.631534983,1,Benign
127573448,0.637337117,0.631553417,1,Benign
127573456,0.640509446,0.63331594,1,Benign
127573464,0.638495458,0.631998063,1,Benign
127573472,0.642307081,0.628002267,1,Benign
127573480,0.637082561,0.630611526,1,Benign
127573488,0.632559904,0.62645144,1,Benign
127573496,0.635184142,0.628019143,1,Benign
127573504,0.636621095,0.629274689,1,Benign
127573512,0.631646804,0.62509002,1,Benign
127573520,0.637580615,0.63012567,1,Benign
127573528,0.63888046,0.632044433,1,Benign
127573536,0.63499138,0.62859327,1,Benign
127573544,0.636930648,0.630039635,1,Benign
127573552,0.637521826,0.630114078,1,Benign
127573560,0.636500947,0.629500453,1,Benign
127573568,0.63655157,0.629681119,1,Benign
127573576,0.636842289,0.630191001,1,Benign
127573584,0.637551429,0.630900469,1,Benign
127573592,0.63786796,0.631356027,1,Benign
127573600,0.63806527,0.632123356,1,Benign
127573608,0.640382864,0.633099376,1,Benign
127573616,0.638052639,0.631926882,1,Benign
127573624,0.650672076,0.626248833,1,Benign
127109632,0.094067055,0.068209274,1,Benign
127109640,0,0,1,Benign
127109648,0,0,1,Benign
127109656,0,0,1,Benign
127573632,0.650449919,0.632271198,1,Benign
127573640,0,0,1,Benign
127573648,0,0,1,Benign
127573656,0,0,1,Benign
127573664,0.686130794,0.604539167,1,Benign
127573672,0.65460052,0.635661748,1,Benign
127573680,0.651823558,0.632948659,1,Benign
127573688,0.654547766,0.6357249,1,Benign
127573696,0.652887487,0.634142582,1,Benign
127573704,0.652815958,0.634046591,1,Benign
127573712,0.653311818,0.629939102,1,Benign
127573720,0.637570114,0.625009411,1,Benign
127573728,0.637125236,0.630489194,1,Benign
127573736,0.632491765,0.626486654,1,Benign
127573744,0.634169848,0.627316635,1,Benign
127573752,0.63632401,0.628864677,1,Benign
127573760,0.631645652,0.625407555,1,Benign
127573768,0.63901645,0.631837136,1,Benign
127573776,0.638899468,0.632406466,1,Benign
127573784,0.635644489,0.629171751,1,Benign
127573792,0.636233602,0.629445654,1,Benign
127573800,0.637030026,0.629653204,1,Benign
127573808,0.63704598,0.629464906,1,Benign
127573816,0.636606068,0.629380469,1,Benign
127573824,0.636756964,0.630121996,1,Benign
127573832,0.637619884,0.631131375,1,Benign
127573840,0.638459684,0.6316578,1,Benign
127573848,0.637807683,0.632015718,1,Benign
127573856,0.64022502,0.633010347,1,Benign
127573864,0.638622512,0.632022387,1,Benign
127573872,0.63554524,0.624571714,1,Benign
127573880,0.635072503,0.628292431,1,Benign
127573888,0.635303604,0.628084582,1,Benign
127573896,0.63432796,0.627767021,1,Benign
127573904,0.634814782,0.627887254,1,Benign
127573912,0.633415466,0.625964856,1,Benign
127573920,0.6379685,0.631467747,1,Benign
127573928,0.472261098,0.346386103,1,Benign
127573936,0.564383434,0.452115457,1,Benign
127573944,0.550898652,0.479355338,1,Benign
47912272,0.517686015,0.499800736,1,Benign
127109632,0.137321049,0.103328467,1,Benign
127109640,0,0,1,Benign
127109648,0,0,1,Benign
127109656,0,0,1,Benign
127573952,0.637284504,0.630250923,1,Benign
127573960,0.637392342,0.630569601,1,Benign
127573968,0.635906823,0.628952651,1,Benign
127573976,0.637470656,0.630338236,1,Benign
127573984,0.637519709,0.630180509,1,Benign
127573992,0.636033271,0.628625677,1,Benign
127574000,0.636427243,0.630072543,1,Benign
127574008,0.638132494,0.631225894,1,Benign
127574016,0.638079764,0.632058654,1,Benign
127574024,0.637545458,0.6308798,1,Benign
127574032,0.639576545,0.632917231,1,Benign
127574040,0.638818214,0.632398,1,Benign
127574048,0.642803489,0.626764506,1,Benign
127574056,0.634772813,0.628473695,1,Benign
127574064,0.63559683,0.628356542,1,Benign
127574072,0.634327938,0.627639063,1,Benign
127574080,0.634529748,0.62767517,1,Benign
127574088,0.633759947,0.626724178,1,Benign
127574096,0.637931083,0.631053676,1,Benign
127574104,0.637089146,0.630513173,1,Benign
127574112,0.637386341,0.630724232,1,Benign
127574120,0.636086296,0.629103628,1,Benign
127574128,0.637271401,0.630092574,1,Benign
127574136,0.637664354,0.630062146,1,Benign
127574144,0.636047547,0.628715451,1,Benign
127574152,0.636657568,0.630192711,1,Benign
127574160,0.637954327,0.631297223,1,Benign
127574168,0.637906214,0.631738863,1,Benign
127574176,0.63759833,0.631129902,1,Benign
127574184,0.639636254,0.632853703,1,Benign
127574192,0.638673392,0.632302055,1,Benign
127574200,0.641245445,0.621763834,1,Benign
127574208,0.633700678,0.627170271,1,Benign
127574216,0.63766274,0.629967738,1,Benign
127574224,0.635023592,0.62896549,1,Benign
127574232,0.636997065,0.630790334,1,Benign
127574240,0.634467843,0.62691526,1,Benign
127574248,0.63679212,0.629272788,1,Benign
127574256,0.636963849,0.629883412,1,Benign
127574264,0.634864647,0.627797323,1,Benign
127574272,0.633895419,0.627191992,1,Benign
127574280,0.634248916,0.626988515,1,Benign
127574288,0.635930805,0.628225163,1,Benign
127574296,0.635040074,0.628994748,1,Benign
127574304,0.63724577,0.630714629,1,Benign
127574312,0.63719175,0.630670916,1,Benign
127574320,0.638545369,0.631732286,1,Benign
127574328,0.637250082,0.63065845,1,Benign
127574336,0.63954476,0.631855048,1,Benign
127574344,0.641502527,0.625259845,1,Benign
127574352,0.633226085,0.627069193,1,Benign
127574360,0.633202794,0.626710048,1,Benign
127574368,0.637052111,0.629512349,1,Benign
127574376,0.635386727,0.629188718,1,Benign
127574384,0.636085465,0.629683663,1,Benign
127574392,0.636650394,0.629892902,1,Benign
127574400,0.634626527,0.628258718,1,Benign
127574408,0.634582749,0.628008219,1,Benign
127574416,0.636143599,0.630212358,1,Benign
127574424,0.633020349,0.625551556,1,Benign
127574432,0.635338441,0.628484357,1,Benign
127574440,0.631888018,0.625152683,1,Benign
127574448,0.637107484,0.629825463,1,Benign
127574456,0.636088659,0.630151476,1,Benign
6248680,0.521669698,0.503883344,1,Benign
6248688,0.522135968,0.505860888,1,Benign
6248696,0.51865854,0.501806994,1,Benign
6248704,0.523902446,0.5083962,1,Benign
6248712,0.519031616,0.503269881,1,Benign
6248720,0.519984279,0.502958087,1,Benign
6248728,0.518951207,0.502174699,1,Benign
6248736,0.514824537,0.498530625,1,Benign
6248744,0.524506014,0.507865808,1,Benign
6248752,0.511677721,0.494572488,1,Benign
6248760,0.515279334,0.499751978,1,Benign
6248768,0.515473724,0.499901955,1,Benign
6248776,0.511670289,0.494847658,1,Benign
6248784,0.523338414,0.508091125,1,Benign
6248792,0.514912638,0.49961129,1,Benign
6248800,0.520037918,0.505211969,1,Benign
6248808,0.523105734,0.506536481,1,Benign
6248816,0.514863735,0.498900841,1,Benign
6248824,0.515041546,0.500428854,1,Benign
6248832,0.514775466,0.499449437,1,Benign
6248840,0.517962151,0.501873525,1,Benign
6248848,0.51716876,0.500650896,1,Benign
6248856,0.520841695,0.504718136,1,Benign
6248864,0.512927943,0.495547025,1,Benign
6248872,0.522007876,0.504508321,1,Benign
6248880,0.519384711,0.503814811,1,Benign
6248888,0.512058157,0.494824249,1,Benign
6248896,0.513031011,0.49544562,1,Benign
6248904,0.501318561,0.485962095,1,Benign
6248912,0.506239403,0.489758503,1,Benign
6248920,0.504856473,0.488431578,1,Benign
6248928,0.504168052,0.487186046,1,Benign
6321736,0.506531849,0.488892202,1,Benign
6321744,0.509085238,0.492967068,1,Benign
6321752,0.514532802,0.49190099,1,Benign
6321760,0.510570613,0.491483512,1,Benign
6321768,0.510285216,0.492351224,1,Benign
6321776,0.50987797,0.490524505,1,Benign
6321784,0.513543626,0.496088346,1,Benign
6321792,0.524721509,0.506267704,1,Benign
6321800,0.523727152,0.50771305,1,Benign
6321808,0.520053631,0.503380869,1,Benign
6321816,0.525071173,0.509102611,1,Benign
6321824,0.518770169,0.500163311,1,Benign
6321832,0.519459841,0.501606253,1,Benign
6321840,0.528581416,0.512693872,1,Benign
6321848,0.51575983,0.495503796,1,Benign
6321856,0.509573743,0.489284325,1,Benign
6321864,0.515385076,0.493652743,1,Benign
6321872,0.515246933,0.49533628,1,Benign
6321880,0.512932375,0.4937637,1,Benign
6321888,0.508646016,0.491343445,1,Benign
6321896,0.512783451,0.495021328,1,Benign
6321904,0.527161061,0.511076436,1,Benign
6321912,0.520453961,0.503906836,1,Benign
6321920,0.523155113,0.506030176,1,Benign
6321928,0.525044814,0.510456412,1,Benign
6321936,0.515722921,0.494424926,1,Benign
6321944,0.508821469,0.491476081,1,Benign
6321952,0.518329279,0.501404201,1,Benign
6321960,0.517772754,0.50033168,1,Benign
6321968,0.509943362,0.490095662,1,Benign
6321976,0.515594064,0.496477787,1,Benign
6321984,0.51014392,0.490630262,1,Benign
127109632,0.173208828,0.134230393,1,Benign
127109640,0,0,1,Benign
127109648,0,0,1,Benign
127109656,0,0,1,Benign
6325024,0.513640928,0.495754577,1,Benign
6325032,0.512548576,0.493586717,1,Benign
6325040,0.513268907,0.496157054,1,Benign
6325048,0.513685522,0.497037848,1,Benign
6325056,0.508603644,0.491196551,1,Benign
6325064,0.514130874,0.496486766,1,Benign
6325072,0.521134227,0.50602984,1,Benign
6325080,0.512061566,0.494518002,1,Benign
6325088,0.512158166,0.493852583,1,Benign
6325096,0.51641078,0.497873867,1,Benign
6325104,0.513589432,0.49496219,1,Benign
6325112,0.511926293,0.492601602,1,Benign
6325120,0.518763705,0.503191505,1,Benign
6325128,0.52125572,0.504821258,1,Benign
6325136,0.520486509,0.502720483,1,Benign
6325144,0.516109019,0.496536378,1,Benign
6325152,0.509224308,0.492003818,1,Benign
6325160,0.508770858,0.490263583,1,Benign
6325168,0.509655666,0.491008168,1,Benign
6325176,0.513904927,0.49564922,1,Benign
6325184,0.506393251,0.487917718,1,Benign
6325192,0.510596256,0.493909078,1,Benign
6325200,0.51072213,0.493390226,1,Benign
6325208,0.513532402,0.496727156,1,Benign
6325216,0.510511363,0.492164748,1,Benign
6325224,0.515939773,0.497826634,1,Benign
6325232,0.511544541,0.493530864,1,Benign
6325240,0.506795188,0.488700452,1,Benign
6325248,0.510326311,0.493649652,1,Benign
6325256,0.51152909,0.493990592,1,Benign
6325264,0.509134561,0.492532906,1,Benign
6325272,0.513458662,0.496314408,1,Benign
6258304,0.513879067,0.495696823,1,Benign
6258312,0.513169505,0.492655294,1,Benign
6258320,0.508596319,0.487355965,1,Benign
6258328,0.497633826,0.478622432,1,Benign
6258336,0.501333679,0.481389406,1,Benign
6258344,0.502282614,0.484795236,1,Benign
6258352,0.49977798,0.482022929,1,Benign
6258360,0.500180701,0.482073116,1,Benign
6258368,0.49908278,0.480236173,1,Benign
6258376,0.498083736,0.479904169,1,Benign
6258384,0.500145928,0.484566045,1,Benign
6258392,0.503471397,0.484177252,1,Benign
6258400,0.501607279,0.481339445,1,Benign
6258408,0.499252071,0.479505326,1,Benign
6258416,0.500627265,0.481391552,1,Benign
6258424,0.49999372,0.479924008,1,Benign
6258432,0.501828534,0.483123246,1,Benign
6258440,0.502170218,0.482178402,1,Benign
6258448,0.500751977,0.481908953,1,Benign
6258456,0.499415568,0.479851304,1,Benign
6258464,0.495133293,0.477741533,1,Benign
6258472,0.502646466,0.483848416,1,Benign
6258480,0.499947788,0.480103946,1,Benign
6258488,0.500012659,0.481841361,1,Benign
6258496,0.500026364,0.480936803,1,Benign
6258504,0.508837792,0.490264259,1,Benign
6258512,0.497867898,0.478113594,1,Benign
6258520,0.499607972,0.482461134,1,Benign
6258528,0.499112121,0.48162887,1,Benign
6258536,0.496463402,0.475834524,1,Benign
6258544,0.506054818,0.488366479,1,Benign
6258552,0.498993426,0.481238096,1,Benign
1075008,0.521790383,0.506791912,1,Benign
1075016,0.522223885,0.500393082,1,Benign
1075024,0.518056031,0.498969002,1,Benign
1075032,0.521108948,0.502451209,1,Benign
1075040,0.521608518,0.504152952,1,Benign
1075048,0.520751528,0.501439105,1,Benign
1075056,0.521524459,0.503588005,1,Benign
1075064,0.518767224,0.503256862,1,Benign
1075072,0.518671202,0.499987375,1,Benign
1075080,0.523481482,0.504660879,1,Benign
1075088,0.52285268,0.506134815,1,Benign
1075096,0.515113768,0.497738487,1,Benign
122632288,0.522760302,0.50280238,1,Benign
122632296,0.515524327,0.499271406,1,Benign
122632304,0.521087824,0.503182871,1,Benign
122632312,0.518468513,0.501333238,1,Benign
122632320,0.526539134,0.506557396,1,Benign
122632328,0.52150307,0.505858516,1,Benign
122632336,0.523347335,0.50634638,1,Benign
122632344,0.531728325,0.514904985,1,Benign
122632352,0.529173359,0.512847214,1,Benign
122632360,0.520367657,0.50088518,1,Benign
122632368,0.515569589,0.4971287,1,Benign
122632376,0.519108096,0.501061816,1,Benign
122632384,0.524989919,0.508060183,1,Benign
122632392,0.521769929,0.502226733,1,Benign
122632400,0.521442033,0.503958975,1,Benign
122632408,0.521547769,0.505368824,1,Benign
122632416,0.520424718,0.503228564,1,Benign
122632424,0.52065498,0.503835025,1,Benign
122632432,0.522297087,0.503739778,1,Benign
122632440,0.526543656,0.507547288,1,Benign
122632448,0.515543998,0.497057992,1,Benign
122632456,0.522954654,0.502836022,1,Benign
122632464,0.520480369,0.502730621,1,Benign
122632472,0.522378347,0.504494891,1,Benign
122632480,0.521539367,0.504346044,1,Benign
122632488,0.518615735,0.500640107,1,Benign
122632496,0.516364212,0.496922753,1,Benign
122632504,0.525367225,0.508383418,1,Benign
122632512,0.515799047,0.4995191,1,Benign
122632520,0.513800969,0.497896581,1,Benign
122632528,0.512642963,0.494683444,1,Benign
122632536,0.510560144,0.49375631,1,Benign
122632544,0.508407377,0.493416106,1,Benign
122632552,0.512644097,0.495122735,1,Benign
122632560,0.516949817,0.501410795,1,Benign
122632568,0.510364791,0.493484183,1,Benign
1075264,0.514774485,0.495322285,1,Benign
1075272,0.513970661,0.498102717,1,Benign
1075280,0.516594768,0.498780252,1,Benign
1075288,0.510364753,0.491824243,1,Benign
1075296,0.512178365,0.495573775,1,Benign
1075304,0.508874594,0.493039271,1,Benign
1075312,0.510174658,0.491670892,1,Benign
1075320,0.508299105,0.491535021,1,Benign
1075328,0.505574025,0.487981477,1,Benign
1075336,0.510154919,0.492644516,1,Benign
1075344,0.509606975,0.492194399,1,Benign
1075352,0.506239277,0.489174244,1,Benign
68760152,0.516522013,0.499585053,1,Benign
68760160,0.514549656,0.497008607,1,Benign
68760168,0.510218045,0.491239977,1,Benign
68760176,0.516040462,0.495299804,1,Benign
68760184,0.517764877,0.497616006,1,Benign
68760192,0.518148125,0.499005865,1,Benign
68760200,0.515933206,0.49727508,1,Benign
68760208,0.520180104,0.500756924,1,Benign
68760216,0.52068543,0.503447763,1,Benign
127574464,0.635684606,0.629000599,1,Benign
127574472,0.533604643,0.463398364,1,Benign
127574480,0.61549104,0.58063763,1,Benign
127574488,0.611906481,0.58279169,1,Benign
127109632,0.175364029,0.135935829,1,Benign
127109640,0,0,1,Benign
127109648,0,0,1,Benign
127109656,0,0,1,Benign
127574496,0.907540264,0.772799713,1,Benign
127574504,0.636935046,0.630368531,1,Benign
127574512,0.636776475,0.630316923,1,Benign
127574520,0.635406473,0.628100972,1,Benign
127574528,0.637432504,0.630667045,1,Benign
127574536,0.636910924,0.629701283,1,Benign
127574544,0.63669988,0.629365268,1,Benign
127574552,0.63686694,0.630112449,1,Benign
127574560,0.634978793,0.628895571,1,Benign
127574568,0.638653522,0.631663705,1,Benign
127574576,0.637311121,0.63119624,1,Benign
127574584,0.638922864,0.631580098,1,Benign
127574592,0.640262433,0.629602649,1,Benign
127574600,0.649218418,0.625883225,1,Benign
127574608,0.646774086,0.62728276,1,Benign
127574616,0.647915001,0.627726408,1,Benign
127574624,0.648748233,0.628758197,1,Benign
127574632,0.653206594,0.633263775,1,Benign
127574640,0.649648592,0.631497415,1,Benign
127574648,0.654207912,0.628592016,1,Benign
127574656,0.634851874,0.62870761,1,Benign
127574664,0.636417087,0.629266488,1,Benign
127574672,0.634435168,0.628545973,1,Benign
127574680,0.633763003,0.626614444,1,Benign
127574688,0.635756012,0.628586908,1,Benign
127574696,0.63434685,0.627089068,1,Benign
127574704,0.638058162,0.631636992,1,Benign
127574712,0.638188327,0.631268327,1,Benign
127574720,0.636699112,0.630274915,1,Benign
127574728,0.635315527,0.627970823,1,Benign
127574736,0.637646064,0.630945143,1,Benign
127574744,0.636721099,0.629388208,1,Benign
127574752,0.636631054,0.629354425,1,Benign
127574760,0.637000874,0.630315996,1,Benign
127574768,0.636071694,0.629660315,1,Benign
127574776,0.638608321,0.631364528,1,Benign
127574784,0.637128078,0.631013364,1,Benign
127574792,0.737651282,0.708114683,1,Benign
127574800,0.258037752,0.161697247,1,Benign
127574808,0.725094797,0.646358763,1,Benign
127574816,0.305408602,0.269719984,1,Benign
127574824,0.643219393,0.623413641,1,Benign
127574832,0.643586776,0.619982377,1,Benign
127574840,0.643973857,0.624602974,1,Benign
127574848,0.642370537,0.628366651,1,Benign
127574856,0.64442407,0.635452887,1,Benign
127574864,0.642953715,0.627533509,1,Benign
127574872,0.644253237,0.619983522,1,Benign
127574880,0.642433204,0.622865665,1,Benign
127574888,0.640142064,0.619070095,1,Benign
127574896,0.642038009,0.620979138,1,Benign
127574904,0.639754384,0.620996924,1,Benign
127574912,0.641349093,0.625802487,1,Benign
127574920,0.63849192,0.619298952,1,Benign
127574928,0.644217675,0.627985036,1,Benign
127574936,0.641689441,0.621659591,1,Benign
127574944,0.646646702,0.626716125,1,Benign
127574952,0.637322497,0.631664255,1,Benign
127574960,0.638542042,0.631971883,1,Benign
127574968,0.637285859,0.631008697,1,Benign
127574976,0.637163942,0.630592212,1,Benign
127574984,0.638600328,0.63084503,1,Benign
127574992,0.636402149,0.63077311,1,Benign
127575000,0.637586279,0.630966681,1,Benign
127575008,0.637645522,0.630498209,1,Benign
127575016,0.640015512,0.629126936,1,Benign
127575024,0.637268925,0.627685438,1,Benign
127575032,0.637792951,0.630851857,1,Benign
127575040,0.637058179,0.631350287,1,Benign
127575048,0.637542266,0.630849129,1,Benign
127575056,0.63877443,0.63119586,1,Benign
127575064,0.635809442,0.630133546,1,Benign
127575072,0.638149825,0.631076942,1,Benign
127575080,0.63756142,0.631568306,1,Benign
127575088,0.637704524,0.630528178,1,Benign
127575096,0.644810869,0.631256979,1,Benign
127575104,0.637558441,0.630484723,1,Benign
127575112,0.636302764,0.630691433,1,Benign
127575120,0.638446406,0.631445062,1,Benign
127575128,0.18581617,0.109845156,1,Benign
6258560,0.499437975,0.481089076,1,Benign
127109632,0.221657159,0.176811521,1,Benign
127109640,0,0,1,Benign
127109648,0,0,1,Benign
127109656,0,0,1,Benign
127575136,0.16449715,0.122075836,1,Benign
127575144,0.002051058,0.001438677,1,Benign
127575152,0.635658906,0.629697983,1,Benign
127575160,0.637224916,0.630069667,1,Benign
127575168,0.639350195,0.63254529,1,Benign
127575176,0.635276289,0.629073702,1,Benign
127575184,0.644332125,0.629760241,1,Benign
127575192,0.631830589,0.624033162,1,Benign
127575200,0.634503202,0.627951288,1,Benign
127575208,0.633610526,0.627255083,1,Benign
127575216,0.635600999,0.62833381,1,Benign
127575224,0.636842008,0.630294121,1,Benign
127575232,0.635729563,0.629108099,1,Benign
127575240,0.63486269,0.627635963,1,Benign
127575248,0.634475042,0.628107826,1,Benign
